1.568543314933776855e+00,-1.003849506378173828e+00,5.001870393753051758e-01,5.414788611233234406e-03,-1.244281530380249023e-01,6.014265492558479309e-02,4.834288954734802246e-01,7.397412061691284180e-01,2.733819484710693359e-01,1.231079220771789551e+00,-4.812785387039184570e-01,-8.175041675567626953e-01,-1.063746571540832520e+00,-2.098071277141571045e-01,-2.422564327716827393e-01,2.288818120956420898e+00,-1.905655860900878906e-02,1.911795437335968018e-01,7.821305990219116211e-01,1.494244575500488281e+00,2.934258282184600830e-01,-2.770473718643188477e+00,-1.091490983963012695e+00,-3.958036005496978760e-01,1.749509759247303009e-02,-1.617780327796936035e-02,-4.584619700908660889e-01,-3.907700061798095703e+00,3.733806610107421875e+00
1.331536024808883667e-01,-9.118235707283020020e-01,-7.487576007843017578e-01,-5.801984071731567383e-01,-2.933765947818756104e-01,-1.384210139513015747e-01,1.030883938074111938e-01,-2.705902755260467529e-01,8.199536055326461792e-02,-3.182330846786499023e+00,1.624408215284347534e-01,-8.219149708747863770e-01,8.156293034553527832e-01,-3.480130434036254883e-01,-1.396665722131729126e-01,-8.273414969444274902e-01,-5.262842774391174316e-01,-6.106132268905639648e-01,-1.876792754046618938e-03,-3.011707067489624023e-01,-1.386898607015609741e-01,-7.017869949340820312e-01,2.037213563919067383e+00,1.270724892616271973e+00,-1.413999795913696289e+00,3.048305958509445190e-02,1.328167915344238281e-01,1.376122683286666870e-01,4.833158254623413086e-01
-3.234359741210937500e+00,-3.287549018859863281e-01,1.186496019363403320e-01,-5.370209217071533203e-01,-2.474146634340286255e-01,-3.057043254375457764e-01,-1.146425008773803711e+00,2.430657893419265747e-01,1.795300841331481934e+00,-2.479831933975219727e+00,-5.061935186386108398e-01,1.451193928718566895e+00,-3.303705155849456787e-01,-1.640387624502182007e-02,5.802390351891517639e-02,4.870041906833648682e-01,2.330214738845825195e+00,1.351553797721862793e+00,-3.648562589660286903e-03,-1.198234081268310547e+00,-6.697567552328109741e-02,7.387912273406982422e-01,1.073356509208679199e+00,-2.035726308822631836e+00,1.064379930496215820e+00,1.037196964025497437e-01,2.165606021881103516e+00,8.568158745765686035e-01,-1.964393854141235352e-01
-4.707901179790496826e-02,-1.109121203422546387e+00,-9.374272227287292480e-01,3.256941556930541992e+00,-5.354817509651184082e-01,1.815924048423767090e-01,9.831205606460571289e-01,-4.942044317722320557e-01,1.245777726173400879e+00,-2.946258783340454102e-01,-1.046984434127807617e+00,-9.779676198959350586e-01,-3.351739943027496338e-01,2.442715913057327271e-01,2.320382893085479736e-01,1.845872521400451660e+00,-1.501848101615905762e-01,1.561010599136352539e+00,1.570926070213317871e+00,2.358008921146392822e-01,7.255080342292785645e-01,6.907457709312438965e-01,-9.695543646812438965e-01,-4.442127346992492676e-01,8.952254056930541992e-01,-2.819490134716033936e-01,-8.171635866165161133e-01,-1.208984375000000000e+00,2.236787557601928711e+00
-7.786900401115417480e-01,-8.812156319618225098e-01,1.980042606592178345e-01,1.292191147804260254e+00,1.758541166782379150e-01,-1.894325613975524902e-01,-1.046285152435302734e+00,1.768477916717529297e+00,5.854142904281616211e-01,-7.717113494873046875e-01,1.689645767211914062e+00,-1.957996010780334473e+00,-2.346293330192565918e-01,4.550345614552497864e-02,1.357131749391555786e-01,6.125242710113525391e-01,-1.609504580497741699e+00,1.709457635879516602e+00,5.455806851387023926e-01,1.250763833522796631e-01,4.998792335391044617e-02,-6.997377276420593262e-01,-1.271799445152282715e+00,-2.643996179103851318e-01,1.437579870223999023e+00,-7.892201542854309082e-01,-7.056738734245300293e-01,1.460819840431213379e+00,-2.385051995515823364e-01
2.457010507583618164e+00,-8.723406195640563965e-01,2.200482606887817383e+00,-1.345503568649291992e+00,-3.998828530311584473e-01,-5.474838614463806152e-01,5.044488906860351562e-01,1.991287350654602051e+00,3.154537081718444824e-01,-4.653550386428833008e-01,-5.764590576291084290e-02,3.190514326095581055e+00,1.582468032836914062e+00,1.904784739017486572e-01,9.513538330793380737e-02,-1.503462791442871094e+00,3.657639503479003906e+00,3.767095804214477539e-01,4.404728710651397705e-01,-2.920380532741546631e-01,2.892072200775146484e-01,-4.674203097820281982e-01,-1.294253349304199219e+00,-3.722834885120391846e-01,-2.866156995296478271e-01,-1.869270801544189453e+00,-5.392466187477111816e-01,-2.362903833389282227e+00,-2.317860364913940430e+00
2.936705946922302246e-01,1.285466670989990234e+00,3.419098630547523499e-02,-2.651906609535217285e-01,1.855949908494949341e-01,-1.905168965458869934e-02,-5.926458239555358887e-01,-9.181864559650421143e-02,6.700868010520935059e-01,1.358780622482299805e+00,-2.975314855575561523e-01,2.491164207458496094e-01,-1.473097363486886024e-03,-1.015758886933326721e-01,-1.081558614969253540e-01,1.773430109024047852e-01,-1.244701504707336426e+00,-9.694935679435729980e-01,-1.609892249107360840e-01,1.570385843515396118e-01,-1.968930065631866455e-01,4.159635864198207855e-03,-7.334598898887634277e-01,-7.557237148284912109e-01,-8.906084299087524414e-01,2.538687586784362793e-01,-2.475403994321823120e-01,1.205227002501487732e-01,-3.361593186855316162e-01
-5.791395306587219238e-01,1.817860007286071777e-01,-4.272696673870086670e-01,-6.027762591838836670e-02,-1.824457049369812012e-01,-8.814693242311477661e-02,1.894130468368530273e+00,-4.207732677459716797e-01,1.893325448036193848e-01,-1.733895242214202881e-01,-3.301131725311279297e-02,-2.721361443400382996e-02,7.353284209966659546e-02,-3.071831464767456055e-01,-1.578404307365417480e-01,-8.063012361526489258e-01,-1.471273541450500488e+00,-4.048936814069747925e-02,7.248204946517944336e-01,5.936484336853027344e-01,9.105134010314941406e-02,5.609818100929260254e-01,-2.860941171646118164e+00,-2.417536675930023193e-01,3.604956269264221191e-01,1.033689737319946289e+00,4.856569170951843262e-01,-4.757731035351753235e-02,-3.885401785373687744e-01
8.991245031356811523e-01,5.272920802235603333e-02,2.217180490493774414e+00,-8.095166087150573730e-01,-4.769389033317565918e-01,2.700807452201843262e-01,-7.076507806777954102e-01,-2.673103094100952148e+00,-1.003217101097106934e+00,1.718962639570236206e-01,6.510164737701416016e-01,4.333661124110221863e-02,4.422616660594940186e-01,-1.399273574352264404e-01,-2.697048783302307129e-01,-3.125999271869659424e-01,2.442702203989028931e-01,-1.830007672309875488e+00,-1.102967739105224609e+00,7.034566998481750488e-02,-5.786752700805664062e-01,-2.774387001991271973e-01,-1.600733637809753418e+00,5.041375160217285156e-01,-2.999590709805488586e-02,1.681552767753601074e+00,-5.829617977142333984e-01,1.757399082183837891e+00,-1.544709563255310059e+00
8.171106576919555664e-01,-1.772269964218139648e+00,-1.473725199699401855e+00,1.527632176876068115e-01,-3.533542528748512268e-02,1.112669333815574646e-01,-3.136138439178466797e+00,2.924396514892578125e+00,-2.726764917373657227e+00,2.654186487197875977e-01,2.744837522506713867e+00,7.925299406051635742e-01,-1.133055567741394043e+00,-3.372564017772674561e-01,-1.450388580560684204e-01,-9.019620418548583984e-01,2.381943464279174805e-01,8.194981813430786133e-01,4.071890115737915039e-01,8.466128706932067871e-01,-1.164984554052352905e-01,1.887352108955383301e+00,-3.023087024688720703e+00,-1.497447133064270020e+00,-1.071107387542724609e+00,-2.527174711227416992e+00,1.291099786758422852e-01,6.766768172383308411e-03,-1.497415661811828613e+00
-5.917420983314514160e-01,7.748671174049377441e-01,1.261394739151000977e+00,3.048847675323486328e+00,1.885107159614562988e-02,2.504071891307830811e-01,-1.815903782844543457e+00,-2.418169021606445312e+00,-6.448664069175720215e-01,-3.020442128181457520e-01,-1.433538198471069336e+00,2.450784742832183838e-01,-4.451512396335601807e-01,2.317302376031875610e-01,-1.304754614830017090e-01,2.622613012790679932e-01,-7.350009083747863770e-01,-1.227219700813293457e+00,-1.269834280014038086e+00,-1.203704357147216797e+00,5.633242130279541016e-01,2.728975772857666016e+00,-4.164455533027648926e-01,-1.635756731033325195e+00,6.476445794105529785e-01,2.525023221969604492e+00,-9.902687668800354004e-01,3.532749414443969727e-01,-3.679068088531494141e-01
-1.854819416999816895e+00,-4.827919304370880127e-01,1.064022302627563477e+00,-9.585983753204345703e-01,-2.411537170410156250e-01,-1.056972444057464600e-01,3.599119186401367188e+00,5.338981375098228455e-02,-2.205705165863037109e+00,1.172381639480590820e+00,-9.179944396018981934e-01,-2.236919105052947998e-01,3.918942809104919434e-02,3.988749980926513672e-01,-1.296338140964508057e-01,1.738052666187286377e-01,6.026571393013000488e-01,9.962562322616577148e-01,-2.018053531646728516e+00,4.519426822662353516e-01,-5.892304182052612305e-01,-8.326251059770584106e-02,-2.136989831924438477e+00,-1.035886049270629883e+00,1.830366611480712891e+00,2.403177171945571899e-01,-1.364647865295410156e+00,2.726723432540893555e+00,-1.785435318946838379e+00
